0.7618224785439838,0.7856453797081715,0.7195723796842766,0.5952053497706923,0.8072251215314573
0.6866333153258657,0.7653631183614257,0.8028024490642389,0.8167834124180064,0.5789885554008121
0.7356325738131202,0.7194570717188913,0.6844580879938429,0.8475329818310718,0.8037945125587218
0.7578923825066889,0.8494874317695633,0.7869489944190964,0.8217133897767994,0.7609008509157593
0.7512751902516542,0.8368292502902988,0.8038836191541937,0.8208704663431566,0.7753681870163442
0.8334159105631697,0.664851878590853,0.856528310328611,0.8371244592915821,0.8306928473844666
0.8441271138013109,0.7658768205100144,0.8153140759419366,0.8166476086651964,0.8007331647562594
0.6920710174840203,0.8421369324046836,0.801792740998098,0.6432736662417456,0.782656234500949
0.6839688598704161,0.7708797779128667,0.8167601429203915,0.8311805273137598,0.7133716956700792
0.7591585445888882,0.7675026761482757,0.8209525901742059,0.7388053239367243,0.7464644385534752
0.7712901059181492,0.8455736669905708,0.717837646363861,0.620948845845146,0.8461249652421311
0.691113832342078,0.7961255744100147,0.7394197909936984,0.76426056554126,0.7265643942522242
0.7924531785088004,0.6677634084490247,0.6903602562062467,0.824915856325085,0.8424793859805759
0.6393581118590841,0.7762874298704315,0.7828129548064144,0.8438515818272712,0.7995161050340819
0.5619265640482242,0.8251157579538269,0.7589971783264183,0.8453158808726553,0.7821579761913189
0.7279226537066894,0.7962121059695677,0.8240809309884246,0.8280276641855719,0.7812173051760103
0.7575626984349808,0.7901102157565141,0.783927909173936,0.805339610989009,0.7355486417061003
