119.10158,3,5,7,6,111,13,51,32,165.18422,1.4881462,38,60,6,7,2.0422966,-2.7115493,-0.49977624,0.45341608,2.7505443,-2.882278,-0.48684505,0.40234792,2.7145169,-2.4586413,-0.33116147,0.59597051,3.0038259,76.620422,10,0.18867925,6,113,6,53,3,10,0.18867925,101,37.990471,31.583675,25.739758,26.877586,23.941376,18.548018,13.608256,14.742526,0.80096388,18,-0.83912516,-0.36753029,0.046404615,3.2817996,-1.167057,-0.31897238,0.024780791,3.2236996,-0.53557402,-0.21893343,0.15122849,3.5115564,12.432638,27.913586,13.612513,5.2350574,5.2347112,-7.401619,9.3322973,19.903839,-0.003007597,14,1.0206779,0.001795725,45.38982,21.922937,14.876033,36.329762,17.464907,11.811868,12.441095,13,3,4.743,-8.9262896,19.655594,28,2,21,4,3.2801476,-3.2801476,0.083704077,0.095013782,370.5697,15.808495,28.758026,40.197308,0,33.825527,13.566921,81.401527,0.72833759,0.2277576,0.15909654,0.27166238,0.77224243,0.11256586,502.72598,157.20685,109.81441,187.5116,533.0307,77.697189,0.3888889,0.63636363,690.23761,690.23761,11,3,0,2.5476699,115.43898,34.677017,167.06511,18.439579,20.82876,18.868406,70.572739,113.21043,271.85153,19.40193,143.17329,28.509541,107.69694,32.320816,0,202.65158,49.992279,266.60812,186.03999,0.24573661,6.7279205,3.7826133,11.138001,690.23761,814.58478,81.401527,489.15906,77.697189,123.38132,712.93298,9286,80,254,-5.79
114.67441,3,5,7,6,106,12,50,31,160.03665,1.5097798,37,56,6,7,1.6994125,-2.7067482,-0.52512324,0.50613815,2.7789619,-2.8738637,-0.51666963,0.46759626,2.7272413,-2.4543409,-0.34645662,0.62425941,3.0334816,73.567589,8,0.1509434,6,109,6,53,3,8,0.1509434,97,36.697578,30.367752,24.576622,25.714449,23.636847,18.244427,13.045307,14.179578,0.8100583,18,-0.84201682,-0.38185328,0.052761275,3.2868505,-1.1665535,-0.36387005,0.038227946,3.2264254,-0.53540766,-0.22227845,0.16490763,3.5176997,12.450751,26.665581,14.857837,4.2498112,4.249465,-6.9835553,9.3324823,19.279648,-0.003007597,14,1.0206779,0.001795725,42.737629,20.0704,12.25532,34.046928,15.911066,9.6827774,10.834458,13,2,3.717,-7.8132601,19.016987,32,3,18,3,3.3652329,-3.3652329,0.081587732,0.092628509,325.35275,15.808495,49.057533,40.197308,0,33.825527,13.566921,81.401527,0.72435009,0.22970839,0.15786219,0.27564988,0.77029163,0.11778769,477.80856,151.52428,104.13183,181.82901,508.11328,77.697189,0.44444445,0.80000001,659.63757,659.63757,10,4,0,2.0077701,97.42823,37.801331,167.06511,36.879158,16.417963,18.868406,70.572739,132.07884,205.19952,18.73686,143.17329,31.633854,85.275391,32.320816,0,221.51997,68.431854,199.95609,177.25,0.25318992,6.7279205,3.7580242,11.078074,659.63757,790.61218,81.401527,464.24164,77.697189,117.69875,696.89001,8721,81,256,-7.05
122.19517,3,5,7,6,114,12,52,33,168.49734,1.4780469,39,62,6,7,2.0831182,-2.7220182,-0.48520017,0.44340777,2.751081,-2.8756375,-0.4728893,0.39866349,2.7154424,-2.4673555,-0.32023764,0.57713556,3.0044885,80.126831,10,0.18518518,6,116,6,54,3,10,0.18518518,104,38.860714,32.530888,26.739758,27.877586,24.368896,18.938362,13.608256,14.742526,0.79513532,18,-0.83912611,-0.36745596,0.045584165,3.3217402,-1.1670562,-0.31245816,0.023516564,3.2668803,-0.5357219,-0.21689926,0.14170554,3.5512736,12.455304,26.900154,15.103414,5.7766399,5.7762947,-7.8007283,9.3325148,20.358253,-0.003007504,14,1.0206773,0.001795669,46.382717,22.0741,14.473063,37.291901,17.66799,11.548249,12.670632,13,2,4.9400001,-8.8203001,20.110783,28,2,21,3,3.3632445,-3.3632445,0.081635751,0.092666239,370.5697,15.808495,62.657486,40.197308,0,33.825527,13.566921,81.401527,0.74691641,0.21090311,0.14493866,0.25308356,0.78909689,0.1081449,536.62543,151.52428,104.13183,181.82901,566.93018,77.697189,0.3888889,0.63636363,718.45447,718.45447,11,3,0,2.8898699,97.42823,37.801331,167.06511,18.439579,20.82876,51.765594,70.572739,113.21043,271.85153,19.86466,143.17329,31.633854,89.686188,32.320816,0,202.65158,49.992279,299.50531,177.25,0.24202083,6.7548876,3.7748463,11.196231,718.45447,835.6615,81.401527,523.05853,77.697189,117.69875,726.95996,9640,84,260,-6.11
122.19517,3,5,7,6,114,12,52,33,168.49734,1.4780469,39,62,6,7,2.080765,-2.7229836,-0.48761404,0.44356149,2.7517164,-2.8762834,-0.4734318,0.39744279,2.716934,-2.4682086,-0.32084051,0.57927448,3.0051882,80.126831,10,0.18518518,6,116,6,54,3,10,0.18518518,104,38.860714,32.530888,26.739758,27.877586,24.368896,18.938362,13.608256,14.742526,0.79513532,18,-0.83918202,-0.36752352,0.045803845,3.3229065,-1.1662743,-0.31240979,0.023665244,3.2682331,-0.53578496,-0.21767119,0.14410675,3.5522981,12.455299,26.90049,15.103083,5.7765503,5.7762046,-7.8006902,9.3325148,20.358253,-0.003007597,14,1.0206779,0.001795725,46.382717,22.0741,14.473063,37.291901,17.66799,11.548249,12.670632,13,2,4.9400001,-8.8203001,20.110783,28,2,21,3,3.3632445,-3.3632445,0.081635967,0.092666239,370.5697,15.808495,62.657486,40.197308,0,33.825527,13.566921,81.401527,0.74691641,0.21090311,0.14493866,0.25308356,0.78909689,0.1081449,536.62543,151.52428,104.13183,181.82901,566.93018,77.697189,0.3888889,0.63636363,718.45447,718.45447,11,3,0,2.8898699,97.42823,37.801331,167.06511,18.439579,20.82876,51.765594,70.572739,113.21043,271.85153,19.86466,143.17329,31.633854,89.686188,32.320816,0,202.65158,49.992279,299.50531,177.25,0.24202083,6.7548876,3.7802708,11.195508,718.45447,835.6615,81.401527,523.05853,77.697189,117.69875,726.95996,9650,84,260,-6.12
122.19517,3,5,7,6,114,12,52,33,168.49734,1.4780469,39,62,6,7,2.0867555,-2.7127059,-0.49007797,0.4415786,2.7548184,-2.8792241,-0.47530657,0.38937762,2.7158818,-2.4592972,-0.32114303,0.58285028,3.0085404,80.126831,10,0.18518518,6,116,6,54,3,10,0.18518518,104,38.860714,32.530888,26.739758,27.877586,24.368896,18.938362,13.608256,14.742526,0.79513532,18,-0.84039122,-0.35880631,0.043855675,3.3205192,-1.1664981,-0.30390847,0.02023541,3.2650619,-0.53558439,-0.21784224,0.14680316,3.5506239,12.455561,26.891817,15.116567,5.7787905,5.7784615,-7.8014498,9.3325148,20.358253,-0.003000145,14,1.0206338,0.001791269,46.382717,22.0741,14.473063,37.291901,17.66799,11.548249,12.670632,13,2,4.9400001,-8.8203001,20.110783,28,2,21,3,3.3633904,-3.3633904,0.081529588,0.092676349,370.5697,15.808495,62.657486,40.197308,0,33.825527,13.566921,81.401527,0.74691641,0.21090311,0.14493866,0.25308356,0.78909689,0.1081449,536.62543,151.52428,104.13183,181.82901,566.93018,77.697189,0.3888889,0.63636363,718.45447,718.45447,11,3,0,2.8898699,97.42823,37.801331,167.06511,18.439579,20.82876,51.765594,70.572739,113.21043,271.85153,19.86466,143.17329,31.633854,89.686188,32.320816,0,202.65158,49.992279,299.50531,177.25,0.24202083,6.7548876,3.7744868,11.196175,718.45447,835.6615,81.401527,523.05853,77.697189,117.69875,726.95996,9630,84,260,-5.89
125.28875,4,6,7,6,117,11,53,34,171.7943,1.4683273,40,64,6,7,2.1221468,-2.7320607,-0.47653648,0.43189821,2.7524817,-2.8699033,-0.46108758,0.38675478,2.7189193,-2.4758353,-0.30990374,0.56275046,3.0061214,83.633247,10,0.18181819,6,119,6,55,3,10,0.18181819,107,39.730957,33.478104,27.739758,28.877586,24.796417,19.328705,13.608256,14.742526,0.78959352,18,-0.83930945,-0.36744049,0.042893041,3.3634553,-1.1662313,-0.31043905,0.019455239,3.3121774,-0.53593266,-0.21689363,0.13765125,3.592653,12.477889,25.893,16.589384,6.3165488,6.3162036,-8.1990976,9.3327312,20.812668,-0.0030075,14,1.0206773,0.001795667,47.375866,22.23077,14.105903,38.25536,17.873632,11.306778,12.901175,13,2,5.1370001,-8.7143097,20.56572,28,2,21,3,3.4463248,-3.4463248,0.079667769,0.090432346,370.5697,15.808495,96.556946,40.197308,0,33.825527,13.566921,81.401527,0.76409107,0.19532248,0.13185085,0.23590893,0.80467749,0.10405808,570.5249,145.84171,98.449257,176.14644,600.82965,77.697189,0.3888889,0.63636363,746.67133,746.67133,11,3,0,3.23207,79.41748,40.925644,167.06511,18.439579,20.82876,84.662781,70.572739,113.21043,271.85153,20.327391,143.17329,34.758167,71.675438,32.320816,0,202.65158,49.992279,332.4025,168.46001,0.23842676,6.7813597,3.7726858,11.252588,746.67133,856.73828,81.401527,556.95801,77.697189,112.01617,740.987,10009,88,266,-6.02
125.28875,4,6,7,6,117,11,53,34,171.7943,1.4683273,40,64,6,7,2.1270418,-2.7229962,-0.47545156,0.43199068,2.755326,-2.8723178,-0.45969206,0.38641202,2.7166679,-2.4679489,-0.30974722,0.56303149,3.0091615,83.633247,10,0.18181819,6,119,6,55,3,10,0.18181819,107,39.730957,33.478104,27.739758,28.877586,24.796417,19.328705,13.608256,14.742526,0.78959352,18,-0.84039426,-0.35864949,0.042950295,3.3588836,-1.1661499,-0.30360502,0.019105632,3.3064103,-0.53573561,-0.21551289,0.1377418,3.5887268,12.478225,25.878603,16.607298,6.3203149,6.3199859,-8.2005329,9.3327322,20.812668,-0.003000042,14,1.0206331,0.001791207,47.375866,22.23077,14.105903,38.25536,17.873632,11.306778,12.901175,13,2,5.1370001,-8.7143097,20.56572,28,2,21,3,3.4464877,-3.4464877,0.07956364,0.09044186,370.5697,15.808495,96.556946,40.197308,0,33.825527,13.566921,81.401527,0.76409107,0.19532248,0.13185085,0.23590893,0.80467749,0.10405808,570.5249,145.84171,98.449257,176.14644,600.82965,77.697189,0.3888889,0.63636363,746.67133,746.67133,11,3,0,3.23207,79.41748,40.925644,167.06511,18.439579,20.82876,84.662781,70.572739,113.21043,271.85153,20.327391,143.17329,34.758167,71.675438,32.320816,0,202.65158,49.992279,332.4025,168.46001,0.23842676,6.7813597,3.7666883,11.253344,746.67133,856.73828,81.401527,556.95801,77.697189,112.01617,740.987,9992,88,266,-5.82
125.28875,4,6,7,6,117,11,53,34,171.7943,1.4683273,40,64,6,7,2.1239085,-2.7236719,-0.47597057,0.43242347,2.7558115,-2.8725975,-0.46152717,0.38646603,2.717972,-2.4686189,-0.31010997,0.56364185,3.0096843,83.633247,10,0.18181819,6,119,6,55,3,10,0.18181819,107,39.730957,33.478104,27.739758,28.877586,24.796417,19.328705,13.608256,14.742526,0.78959352,18,-0.84041947,-0.35862377,0.043488272,3.3591197,-1.166155,-0.30353358,0.019108133,3.3066728,-0.53579479,-0.21588673,0.13838093,3.58883,12.478223,25.878738,16.607124,6.3202791,6.3199501,-8.2005186,9.3327322,20.812668,-0.003000146,14,1.0206338,0.00179127,47.375866,22.23077,14.105903,38.25536,17.873632,11.306778,12.901175,13,2,5.1370001,-8.7143097,20.56572,28,2,21,3,3.4464877,-3.4464877,0.07956364,0.09044186,370.5697,15.808495,96.556946,40.197308,0,33.825527,13.566921,81.401527,0.76409107,0.19532248,0.13185085,0.23590893,0.80467749,0.10405808,570.5249,145.84171,98.449257,176.14644,600.82965,77.697189,0.3888889,0.63636363,746.67133,746.67133,11,3,0,3.23207,79.41748,40.925644,167.06511,18.439579,20.82876,84.662781,70.572739,113.21043,271.85153,20.327391,143.17329,34.758167,71.675438,32.320816,0,202.65158,49.992279,332.4025,168.46001,0.23842676,6.7813597,3.772558,11.252579,746.67133,856.73828,81.401527,556.95801,77.697189,112.01617,740.987,10005,88,266,-5.88
128.38234,3,5,7,6,120,10,54,35,175.07597,1.4589664,41,66,6,7,2.1647811,-2.7327073,-0.45936254,0.41852248,2.7565064,-2.8658757,-0.43912184,0.38036171,2.7197008,-2.4762423,-0.29497853,0.54008973,3.0105252,87.139664,10,0.17857143,6,122,6,56,3,10,0.17857143,110,40.6012,34.425316,28.739758,29.877586,25.223938,19.719049,13.608256,14.742526,0.78431785,18,-0.84046239,-0.3578617,0.041448314,3.3982344,-1.1650271,-0.30237678,0.018272303,3.3489587,-0.53594488,-0.20838208,0.1279964,3.627713,12.500811,24.871464,18.093258,6.8602195,6.8598905,-8.5989008,9.3329477,21.267082,-0.003000036,14,1.0206331,0.001791204,48.369259,22.3925,13.7904,39.22007,18.081635,11.103734,13.132648,13,2,5.3340001,-8.6083202,21.020418,28,2,21,3,3.5295677,-3.5295677,0.077219523,0.088313013,370.5697,15.808495,130.45641,40.197308,0,33.825527,13.566921,81.401527,0.78001493,0.18087657,0.1197162,0.2199851,0.81912345,0.10026889,604.42438,140.15913,92.766678,170.46387,634.72913,77.697189,0.3888889,0.63636363,774.88824,774.88824,11,3,0,3.57427,61.406727,44.049957,167.06511,18.439579,20.82876,117.55997,70.572739,113.21043,271.85153,20.790119,143.17329,37.882481,53.664684,32.320816,0,202.65158,49.992279,365.29968,159.67,0.23494832,6.8073549,3.7649143,11.308639,774.88824,877.815,81.401527,590.85742,77.697189,106.3336,755.01398,10372,92,272,-6.24
125.28875,4,6,7,6,117,11,53,34,171.7943,1.4683273,40,64,6,7,2.1273618,-2.7284334,-0.47525889,0.43304425,2.7521181,-2.8708169,-0.46030846,0.38707954,2.7165568,-2.4724531,-0.31028131,0.56363153,3.0057549,83.633247,10,0.18181819,6,119,6,55,3,10,0.18181819,107,39.730957,33.478104,27.739758,28.877586,24.796417,19.328705,13.608256,14.742526,0.78959352,18,-0.83934492,-0.36713699,0.043242972,3.3614657,-1.1662594,-0.31146187,0.019467426,3.3097324,-0.53576458,-0.2155181,0.13711824,3.591105,12.477974,25.888859,16.595089,6.3176355,6.3172956,-8.1995106,9.3327312,20.812668,-0.003004852,14,1.0206616,0.001794083,47.375866,22.23077,14.105903,38.25536,17.873632,11.306778,12.901175,13,2,5.1370001,-8.7143097,20.56572,28,2,21,3,3.446326,-3.446326,0.079567373,0.090432316,370.5697,15.808495,96.556946,40.197308,0,33.825527,13.566921,81.401527,0.76409107,0.19532248,0.13185085,0.23590893,0.80467749,0.10405808,570.5249,145.84171,98.449257,176.14644,600.82965,77.697189,0.3888889,0.63636363,746.67133,746.67133,11,3,0,3.23207,79.41748,40.925644,167.06511,18.439579,20.82876,84.662781,70.572739,113.21043,271.85153,20.327391,143.17329,34.758167,71.675438,32.320816,0,202.65158,49.992279,332.4025,168.46001,0.23842676,6.7813597,3.7667177,11.253336,746.67133,856.73828,81.401527,556.95801,77.697189,112.01617,740.987,9990,88,266,-5.42
