0.9542636348579775,0.9370291195541244,0.8945232182226562,0.9523512637379149,0.9158118429598506
0.9455738371578972,0.9396113543943034,0.9422211703032551,0.9445091549269412,0.9369142148248226
0.9386060303642345,0.9630228647485175,0.9355160318768009,0.9542699154216425,0.9605331478368202
0.9758673565361217,0.9491409709825551,0.9662975255120535,0.9625404774427446,0.9590804849048854
0.9538533486787064,0.9551958307357599,0.9746289952016,0.9707954993916049,0.9634134775234087
0.967348936479339,0.9669364229920486,0.9552332641890617,0.9742633320099822,0.9431489959543948
0.9569506405121243,0.9479217526271905,0.9678922288292546,0.9582251315169033,0.9629201323140133
0.959330895825981,0.9629094835768752,0.9705994239699164,0.9598769976961516,0.9476963838376163
0.9571357891645698,0.9684031743529954,0.9644217503405899,0.942174984267958,0.9514153613878471
0.9524709111898542,0.9513364710889328,0.9667420119477571,0.9583887888639616,0.9467088848328059
0.9478916978768437,0.9664931019322287,0.9523662810167609,0.9545028067455397,0.9569892656258698
0.953538990904287,0.9556785838681441,0.9704400568975095,0.9427757040401079,0.9507516203713331
0.9591829839487505,0.9667800195788414,0.9610056827040689,0.9537857873066586,0.9624625448454027
