0.125,0.5
0.015625,512
0.03125,32
0.015625,64
0.03125,16
0.015625,1024
0.015625,64
0.015625,16
0.00390625,512
0.00390625,64
0.0078125,256
0.00390625,128
0.00390625,256
0.00390625,64
0.00390625,256
0.00390625,32
0.00390625,256
