apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_aro,a_base,a_count,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nC,a_nCl,a_nH,a_nN,a_nO,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,logP(o/w),logS,mr,opr_brigid,opr_nring,opr_nrot,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_VSA_HYD,Q_VSA_POS,radius,rings,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb,logPapp
22.810767833333333,1.0,0.3333333333333333,0.0,0.6666666666666666,2.1666666666666665,0.0,0.0,22.666666666666668,2.3333333333333335,8.666666666666666,5.5,30.77443133333333,1.3727653666666668,6.5,0.0,14.0,1.0,1.1666666666666667,3.2426572,-2.6351604833333337,-0.14291349999999997,0.07133296716666666,2.5718235166666665,-2.7178527666666668,-0.07871860083333333,0.14820672333333332,2.5554699166666666,-2.3701185833333334,0.05515855066666667,0.14300812500000004,2.830689083333334,18.342230833333335,3.6666666666666665,0.4763888933333333,0.0,21.666666666666668,1.0,7.666666666666667,5.166666666666667,3.6666666666666665,0.4763888933333333,20.666666666666668,7.0403184166666675,6.126035716666667,5.193734533333333,5.323491033333333,4.024656516666666,3.0608178,1.641313023333333,1.72184021,0.725805325,5.166666666666667,0.0,-0.8477058016666666,-0.2555444233333333,-0.106424696,2.236129933333333,-0.9941782900000001,-0.21821674,-0.0278041015,2.2170543833333336,-0.5232263199999999,-0.09797408966666665,-0.04331755266666667,2.462595433333333,3.885407666666666,3.2194330166666667,3.1164365833333334,0.42392324499999995,0.9933775083333334,-0.9970885549999999,0.6898445566666668,3.5881766499999994,0.6963186833333334,14.0,6.608676050000001,1.7232558333333332,0.7832870216666666,8.666666666666666,4.628776433333334,4.359591833333334,7.722556133333335,4.043521966666667,3.7423948166666663,3.6017322499999995,2.1666666666666665,0.16666666666666666,0.9355000016666667,-0.41170833333333334,3.697396466666666,0.0,0.0,3.6666666666666665,0.6133770766666666,-0.6133770766666666,0.24888034166666664,0.5145900516666667,48.21978183333334,48.58253116666666,43.03629983333334,9.619484,0.0,0.0,0.0,0.0,0.0,0.9470960333333333,13.566921000000002,0.4172926666666667,0.9034348733333335,0.09656513683333333,0.09656513683333333,0.09656513683333333,0.9034348733333335,0.0,149.45810049999997,14.931309500000003,14.931309500000003,14.931309500000003,149.45810049999997,0.0,0.42142857833333336,0.7361111266666667,164.38941,164.38941,3.0,0.0,0.3333333333333333,0.5297499999999999,3.001791666666667,2.603594833333333,48.495397833333335,15.780762333333334,2.2053981,55.243091666666665,0.0,0.0,9.434203,44.43468716666666,3.6373283,25.69553133333333,2.603594833333333,5.207189766666667,2.6546457333333335,0.0,9.434203,15.780762333333334,119.82300216666668,23.313332833333334,0.7354482533333333,3.9027777,2.238296516666667,5.818009283333335,164.38941,154.75839666666667,13.984213666666667,126.687832,22.058474,14.931309500000003,124.85599866666666,95.0,7.666666666666667,32.666666666666664,-7.13
23.708296500000003,1.0,0.3333333333333333,0.0,0.6666666666666666,2.0,0.0,0.0,23.5,2.1666666666666665,8.833333333333334,5.833333333333333,31.174946666666667,1.3420156333333333,6.833333333333333,0.0,14.666666666666666,1.0,1.0,3.2444046500000003,-2.6480087833333337,-0.13661336,0.07013362666666666,2.5840487499999996,-2.7145504333333332,-0.07945903883333334,0.14820672333333332,2.605331666666667,-2.383952583333334,0.051289742500000006,0.14461738500000001,2.843272733333334,18.751702,3.8333333333333335,0.4833333416666667,0.0,22.5,1.0,7.833333333333333,5.333333333333333,3.8333333333333335,0.4833333416666667,21.5,7.158169599999998,6.293696583333333,5.4294368,5.559193233333333,4.10798985,3.2291816833333336,1.9258308049999997,2.00635801,0.7145105033333333,5.333333333333333,0.0,-0.8487125233333334,-0.24607598166666664,-0.10762403766666667,2.2652837666666668,-0.9935424866666668,-0.22053079166666667,-0.0278041015,2.2670214333333334,-0.5255025416666665,-0.09617981149999999,-0.04331755266666667,2.4917869666666665,3.658030266666666,2.9996040166666664,2.896607583333333,0.6245310446666666,1.2554754216666666,-1.1684308166666666,0.6898443183333334,3.7096222999999995,0.7630270533333334,14.0,6.485928550000001,1.7222659333333332,0.8678962616666667,8.833333333333334,4.7931283,4.54666665,7.889952216666668,4.204748066666666,3.925953283333333,3.757667533333333,2.0,0.16666666666666666,1.2556666683333333,-0.6478383333333334,3.8203583333333335,0.0,0.0,3.8333333333333335,0.55547043,-0.55547043,0.25989677666666666,0.5389474200000001,61.02543700000001,51.96578233333333,39.65304866666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9470960333333333,13.566921000000002,0.0,0.9070445616666666,0.0929554535,0.0929554535,0.0929554535,0.9070445616666666,0.0,152.6442738333333,14.514016833333335,14.514016833333335,14.514016833333335,152.6442738333333,0.0,0.43333333999999996,0.7777777933333333,167.15829,167.15829,3.0,0.0,0.3333333333333333,0.7870499983333333,3.001791666666667,2.603594833333333,46.662082999999996,12.293052666666666,2.2053981,49.3457795,0.0,0.0,18.86840583333333,49.989022999999996,3.7648116166666674,23.862217,2.603594833333333,5.207189766666667,2.6546457333333335,0.0,18.86840583333333,12.293052666666666,119.48002650000001,21.77499916666667,0.7293007100000001,3.9310985666666673,2.2702171166666667,5.868733466666666,167.15829,159.15732333333332,13.566921000000002,129.87400366666665,22.058474,14.514016833333335,126.86516533333334,102.0,7.833333333333333,33.333333333333336,-5.32
23.85043466666667,1.0,0.3333333333333333,0.0,0.6666666666666666,2.0,1.0,0.0,23.166666666666668,2.1666666666666665,9.166666666666666,6.166666666666667,31.154331999999997,1.3584232,7.166666666666667,0.0,14.0,1.0,1.0,3.1030793333333335,-2.627495166666667,-0.20310344833333335,0.15958369600000002,2.5622602333333333,-2.6987014833333336,-0.1387713441666667,0.24098887666666668,2.5700413833333333,-2.3595131000000005,-0.027629736,0.24443198000000002,2.8248257666666667,18.022897500000003,3.5,0.42777778333333333,1.0,22.333333333333332,1.0,8.333333333333334,4.833333333333333,3.5,0.42777778333333333,20.333333333333332,7.323430233333333,6.337935066666667,5.4736753,5.724453866666667,4.27759615,3.2387033666666665,1.9353525383333334,2.1759643433333333,0.7173937183333333,5.333333333333333,0.0,-0.847610365,-0.26265099999999997,-0.07867379849999999,2.2528179666666666,-0.9901602600000001,-0.2278714983333333,0.0014285868333333354,2.2599971,-0.5219230349999999,-0.111256968,-0.007977917833333334,2.4872693333333333,3.653568733333333,3.1563703499999995,3.0533739166666662,0.6856334613333334,1.2625921049999997,-1.2560113833333333,1.200670095,3.8164527499999994,0.70781543,14.0,6.5862461166666675,1.7380500999999997,0.7936226999999999,8.847222166666667,4.543317283333334,4.046666650000001,7.623014633333334,3.814556283333333,3.3582558333333328,3.2130197166666665,2.0,0.16666666666666666,1.2471666683333333,-0.682585,3.929899283333333,1.0,0.16666666666666666,3.5,0.5569213949999999,-0.5569213949999999,0.2592483033333333,0.5376068233333334,48.21978183333334,51.96578233333333,39.65304866666666,0.0,0.0,0.0,13.541835833333332,0.0,0.0,0.9470960333333333,13.566921000000002,0.0,0.9073216133333334,0.16317696133333331,0.09267839383333332,0.09267839383333332,0.8368230483333333,0.0,153.38045383333332,28.055852,14.514016833333335,14.514016833333335,139.83861799999997,0.0,0.43333333999999996,0.7777777933333333,167.89446833333332,167.89446833333332,3.0,0.16666666666666666,0.3333333333333333,0.8331166483333333,3.001791666666667,2.603594833333333,46.662082999999996,9.2197895,2.7363272666666667,49.3457795,0.0,14.702653166666666,9.434203,47.507950333333326,3.8641283000000004,23.862217,2.603594833333333,5.207189766666667,3.1855749,0.0,27.210119666666667,9.2197895,113.92569066666668,21.77499916666667,0.7242916149999999,4.000271433333334,2.26780305,5.9629073833333335,167.89446833333332,164.00075,13.566921000000002,130.61018199999998,22.058474,14.514016833333335,130.196832,113.83333333333333,8.5,36.0,-5.45
24.5172275,1.0,0.3333333333333333,0.0,0.6666666666666666,2.0,0.0,0.0,24.166666666666668,2.1666666666666665,9.166666666666666,6.166666666666667,31.967460833333334,1.3397868333333334,7.166666666666667,0.0,15.0,1.0,1.0,3.1002151333333337,-2.6714136833333337,-0.14292615166666664,0.07096807433333334,2.60942945,-2.7257786,-0.08091269799999999,0.14820672333333332,2.6332752,-2.408312216666667,0.043552126999999996,0.1483446866666667,2.8681767000000007,19.116104500000002,3.5,0.42777778333333333,0.0,23.333333333333332,1.0,8.333333333333334,4.833333333333333,3.5,0.42777778333333333,22.333333333333332,7.323430233333333,6.4589572166666676,5.594697433333334,5.724453866666667,4.27759615,3.39878805,2.0954371716666667,2.1759643433333333,0.7173937183333333,5.333333333333333,0.0,-0.8486483499999999,-0.25544806666666664,-0.10678958933333334,2.309210866666666,-0.9936895516666668,-0.22630792833333332,-0.0278041015,2.3148474833333332,-0.5254165916666667,-0.09798359633333333,-0.04331755266666667,2.5356740166666665,3.6580106333333333,3.02809925,2.925102816666666,0.6607376113333333,1.2921480216666665,-1.2303258,0.6898443283333333,3.832779166666666,0.7633609983333334,14.0,6.485233883333334,1.7217371999999997,0.8685666550000001,8.847222166666667,4.543317283333334,4.046666650000001,7.929652566666667,3.999474916666666,3.4978240333333326,3.459270716666666,2.0,0.16666666666666666,1.3066666516666665,-0.7503300166666667,3.9401922833333334,1.0,0.16666666666666666,3.8333333333333335,0.5554705283333333,-0.5554705283333333,0.25989673166666666,0.5389473316666668,61.761617666666666,51.96578233333333,39.65304866666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9470960333333333,13.566921000000002,0.0,0.9073216133333334,0.09267839383333332,0.09267839383333332,0.09267839383333332,0.9073216133333334,0.0,153.38045383333332,14.514016833333335,14.514016833333335,14.514016833333335,153.38045383333332,0.0,0.43333333999999996,0.7777777933333333,167.89446833333332,167.89446833333332,3.0,0.16666666666666666,0.3333333333333333,0.8520666650000001,3.001791666666667,2.603594833333333,46.662082999999996,12.293052666666666,2.9405308,49.3457795,0.0,0.0,25.157873999999996,44.43468716666666,3.882311616666667,23.862217,2.603594833333333,5.942322466666667,2.6546457333333335,0.0,25.157873999999996,12.293052666666666,113.92569066666668,21.77499916666667,0.7242916149999999,4.000271433333334,2.26780305,5.9629073833333335,167.89446833333332,164.00075,13.566921000000002,130.61018199999998,22.058474,14.514016833333335,131.20483033333332,113.83333333333333,8.5,36.0,-5.04
24.1352965,1.0,0.3333333333333333,0.0,0.6666666666666666,2.1666666666666665,0.0,0.0,23.833333333333332,2.3333333333333335,9.166666666666666,6.0,32.1699735,1.3614716166666667,7.0,0.0,14.666666666666666,1.0,1.1666666666666667,3.1002151333333337,-2.6628905833333336,-0.1430303133333333,0.07193686033333334,2.6038962999999997,-2.7287341499999997,-0.08017201966666666,0.14820672333333332,2.610258066666667,-2.4009174666666673,0.04742093483333334,0.1465587616666667,2.8606720333333335,19.071035500000004,3.5,0.42777778333333333,0.0,23.0,1.0,8.333333333333334,4.833333333333333,3.5,0.42777778333333333,22.0,7.323430233333333,6.40914745,5.47684635,5.606602766666666,4.27759615,3.3283464166666668,1.928770505,2.009297676666667,0.7253335733333334,5.333333333333333,0.0,-0.84868899,-0.25745475166666665,-0.10582080266666667,2.296179983333333,-0.9937262583333335,-0.22515304166666664,-0.0278041015,2.2900046166666668,-0.5248847799999999,-0.09828187966666667,-0.04331755266666667,2.52181285,3.8929510833333327,3.264909683333333,3.1619132499999996,0.4212184743333333,1.0263422516666667,-1.0820841933333332,0.6898443783333333,3.787064483333333,0.7416750716666667,14.0,6.5263994,1.7454895333333331,0.8323613133333333,8.847222166666667,4.543317283333334,4.046666650000001,7.929652566666667,3.999474916666666,3.4978240333333326,3.459270716666666,2.1666666666666665,0.16666666666666666,1.0719999983333335,-0.5164933333333334,3.8951406333333334,1.0,0.16666666666666666,3.8333333333333335,0.614432795,-0.614432795,0.2433880383333333,0.5149033300000001,53.85736966666667,51.96578233333333,47.00587316666667,0.0,0.0,0.0,0.0,0.0,0.0,0.9470960333333333,13.566921000000002,0.4172926666666667,0.9050905316666666,0.09490947749999999,0.09490947749999999,0.09490947749999999,0.9050905316666666,0.0,152.82903216666665,14.931309500000003,14.931309500000003,14.931309500000003,152.82903216666665,0.0,0.43333333999999996,0.7777777933333333,167.7603383333333,167.7603383333333,3.0,0.16666666666666666,0.20833333333333334,0.6597833283333333,3.001791666666667,2.603594833333333,48.495397833333335,19.268472,2.9405308,49.3457795,0.0,0.0,15.723671833333333,44.43468716666666,3.8317783166666675,25.69553133333333,2.603594833333333,5.942322466666667,2.6546457333333335,0.0,15.723671833333333,19.268472,113.92569066666668,23.313332833333334,0.7242916149999999,4.000271433333334,2.26780305,5.9629073833333335,167.7603383333333,162.68973666666668,13.984213666666667,130.0587603333333,22.058474,14.931309500000003,131.533497,113.83333333333333,8.5,36.0,-7.27
24.357560666666668,1.0,0.16666666666666666,0.0,0.8333333333333334,2.1666666666666665,0.0,0.0,24.166666666666668,2.3333333333333335,9.166666666666666,6.0,32.392801666666664,1.3482223166666667,7.0,0.0,15.0,1.0,1.1666666666666667,3.330268666666667,-2.661629916666667,-0.14167057999999996,0.07012690216666666,2.5985674,-2.7250098166666668,-0.0758653275,0.1476145316666667,2.60729385,-2.399256916666667,0.05617614183333333,0.14177003166666668,2.856132283333333,19.435438,4.0,0.4930555583333332,0.0,23.166666666666668,1.0,8.166666666666666,5.333333333333333,4.0,0.4930555583333332,22.166666666666668,7.421061283333333,6.506778583333333,5.574477366666667,5.7042338500000005,4.256964316666666,3.2931256333333336,1.8736208183333336,1.9541480000000002,0.7195583216666668,5.333333333333333,0.0,-0.84763672,-0.25421378999999994,-0.10755824416666666,2.2981295999999998,-0.99420509,-0.21231007833333335,-0.028107504000000002,2.2951499500000003,-0.5273309249999999,-0.09727321133333333,-0.04377035266666666,2.523333883333333,3.8852283666666665,3.242198483333333,3.1379066499999997,0.6381206433333334,1.20903571,-1.1486802266666667,0.6898447249999999,3.8153694999999996,0.6970932066666666,14.0,6.606774666666667,1.7216490999999998,0.785297765,9.166666666666666,4.90202745,4.609591833333334,8.226425183333335,4.325788816666666,4.0088557499999995,3.8785763999999996,2.1666666666666665,0.16666666666666666,1.1711666683333333,-0.6170766683333334,3.9262938666666667,0.0,0.0,4.0,0.613377205,-0.613377205,0.24888001999999998,0.5145899033333334,56.12402883333334,48.58253116666666,43.03629983333334,9.619484,0.0,0.0,0.0,0.0,0.0,0.9470960333333333,13.566921000000002,0.4172926666666667,0.9119526166666668,0.08804739683333333,0.08804739683333333,0.08804739683333333,0.9119526166666668,0.0,157.3623483333333,14.931309500000003,14.931309500000003,14.931309500000003,157.3623483333333,0.0,0.40476191333333333,0.680555575,172.29365666666664,172.29365666666664,3.1666666666666665,0.0,0.3333333333333333,0.700783335,3.001791666666667,2.603594833333333,48.495397833333335,15.780762333333334,2.9405308,55.243091666666665,0.0,0.0,12.578937333333334,49.98902316666666,3.8670116166666673,25.69553133333333,2.603594833333333,5.9423226,2.6546457333333335,0.0,12.578937333333334,15.780762333333334,125.37733833333334,23.313332833333334,0.7128744349999999,4.0157897,2.3133645833333336,6.024271549999999,172.29365666666664,164.02213333333333,13.984213666666667,134.59207999999998,22.058474,14.931309500000003,131.86949833333333,106.16666666666667,8.333333333333334,35.0,-5.55
24.144900000000003,1.0,0.3333333333333333,0.0,0.6666666666666666,2.1666666666666665,1.0,0.0,23.5,2.3333333333333335,9.333333333333334,6.166666666666667,32.00238316666667,1.3726614333333333,7.166666666666667,0.0,14.166666666666666,1.1666666666666667,1.0,3.0888583,-2.6355275666666667,-0.1663550633333333,0.10457363433333335,2.5712164666666664,-2.7142995000000005,-0.10470399916666669,0.183234425,2.5649038166666664,-2.368997466666667,0.016530580666666666,0.19194611166666667,2.8322681666666667,18.425098833333337,3.6666666666666665,0.43632479166666666,1.0,22.666666666666668,1.0,8.5,5.0,3.6666666666666665,0.43632479166666666,20.666666666666668,7.441281333333333,6.434096749999999,5.4953014499999995,5.724453866666667,4.360929483333333,3.2969918999999996,1.9075747383333332,2.0926310100000003,0.7212055350000001,5.5,0.0,-0.848487665,-0.2594756583333333,-0.09633268583333333,2.2605668499999996,-0.9937352183333336,-0.22963249666666666,-0.017339950499999996,2.2557345333333334,-0.5230162733333333,-0.10352970966666665,-0.0265605195,2.492064083333333,4.003471366666666,3.2817538,3.1787573666666664,0.581030528,1.1691539883333333,-1.2279198666666666,1.2003468283333334,3.8717311999999993,0.7239257166666667,14.0,6.560304900000001,1.7853450499999999,0.8089968550000001,9.0128205,4.683498666666667,4.161249983333334,7.766138733333334,3.930083666666666,3.4500182499999994,3.2991975,2.1666666666666665,0.16666666666666666,1.056333335,-0.4831400003333333,3.980629033333333,1.0,0.16666666666666666,3.6666666666666665,0.5963115916666667,-0.5963115916666667,0.24692588333333332,0.5122304283333334,53.48928000000001,58.732284666666665,39.65304866666666,0.0,0.0,0.0,3.0028391666666665,0.0,0.0,1.8941920666666665,13.566921000000002,0.0,0.9035757100000001,0.11094822133333332,0.09642430099999999,0.09642430099999999,0.8890517866666666,0.0,154.87745883333332,18.463952166666672,15.46111266666667,15.46111266666667,151.87461716666664,0.0,0.42407408166666666,0.7444444616666667,170.33857,170.33857,3.1666666666666665,0.16666666666666666,0.3333333333333333,0.6949616616666666,3.001791666666667,5.401183033333333,46.662082999999996,12.293052666666666,2.7363272666666667,52.490514166666664,0.0,11.61918,9.434203,44.43468716666666,3.9050782833333337,23.862217,5.401183033333333,5.207189766666667,3.1855749,0.0,24.198117666666665,12.293052666666666,113.92569066666668,23.923332833333333,0.7191849066666668,4.0195176833333335,2.2981865833333335,5.999861550000001,170.33857,166.0678783333333,14.514016833333335,132.10718699999998,22.058474,15.46111266666667,132.699332,125.33333333333333,8.666666666666666,36.666666666666664,-7.4
25.255089333333334,1.0,0.16666666666666666,0.0,0.8333333333333334,2.0,0.0,0.0,25.0,2.1666666666666665,9.333333333333334,6.333333333333333,32.793316999999995,1.3174725833333334,7.333333333333333,0.0,15.666666666666666,1.0,1.0,3.332016116666667,-2.674478216666667,-0.13537043999999998,0.06892756166666665,2.610792633333333,-2.7217074833333332,-0.0766057655,0.1476145316666667,2.6571556,-2.413090916666667,0.05230733366666667,0.14337929166666671,2.8687159333333327,19.84490916666667,4.166666666666667,0.5000000066666667,0.0,24.0,1.0,8.333333333333334,5.5,4.166666666666667,0.5000000066666667,23.0,7.538912466666666,6.67443945,5.810179633333334,5.93993605,4.340297649999999,3.4614895166666666,2.1581386000000005,2.2386658,0.7082635,5.5,0.0,-0.8486434416666667,-0.2447453483333333,-0.10875758583333334,2.327283433333333,-0.9935692866666668,-0.21462413,-0.028107504000000002,2.345117,-0.5296071466666666,-0.09547893316666667,-0.04377035266666666,2.5525254166666667,3.6578509666666665,3.022369483333333,2.9180776499999994,0.8387284429999999,1.4711336233333332,-1.3200224883333334,0.6898444866666665,3.9368151499999993,0.7638015766666667,14.0,6.484027166666667,1.7206591999999998,0.869907005,9.333333333333334,5.066379316666667,4.79666665,8.393821266666668,4.487014916666666,4.192414216666666,4.034511683333333,2.0,0.16666666666666666,1.4913333350000002,-0.8532066683333334,4.049255733333333,0.0,0.0,4.166666666666667,0.5554705583333334,-0.5554705583333334,0.25989645499999997,0.5389472716666668,68.92968400000001,51.96578233333333,39.65304866666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9470960333333333,13.566921000000002,0.0,0.9155623049999999,0.0844377135,0.0844377135,0.0844377135,0.9155623049999999,0.0,160.54852166666663,14.514016833333335,14.514016833333335,14.514016833333335,160.54852166666663,0.0,0.41666667500000004,0.7222222416666666,175.06253666666666,175.06253666666666,3.1666666666666665,0.0,0.3333333333333333,0.9580833333333333,3.001791666666667,2.603594833333333,46.662082999999996,12.293052666666666,2.9405308,49.3457795,0.0,0.0,22.013140166666663,55.54335899999999,3.9944949333333337,23.862217,2.603594833333333,5.9423226,2.6546457333333335,0.0,22.013140166666663,12.293052666666666,125.03436266666667,21.77499916666667,0.7067268916666668,4.044110566666666,2.3452851833333335,6.074995733333334,175.06253666666666,168.42105999999998,13.566921000000002,137.77825166666665,22.058474,14.514016833333335,133.878665,113.16666666666667,8.5,35.666666666666664,-4.94
24.88162966666667,1.0,0.3333333333333333,0.0,0.6666666666666666,2.0,1.0,0.0,24.166666666666668,2.1666666666666665,9.5,6.5,32.204708333333336,1.3474399833333335,7.5,0.0,14.666666666666666,1.0,1.0,3.077540416666667,-2.6415499000000002,-0.20273512000000002,0.15925199600000003,2.577557533333333,-2.714627683333333,-0.13840291250000003,0.24060557000000002,2.5829281833333333,-2.375957816666667,-0.027433467666666655,0.24385965666666673,2.8379939000000003,18.751702,3.8333333333333335,0.4436507983333334,1.0,23.333333333333332,1.0,8.666666666666666,5.166666666666667,3.8333333333333335,0.4436507983333334,21.333333333333332,7.5591324166666665,6.573637266666666,5.709377566666667,5.9601562166666655,4.444262816666666,3.405370083333333,2.102019205,2.3426310100000003,0.7156338616666668,5.666666666666667,0.0,-0.84868592,-0.2607603316666666,-0.07870009083333333,2.2750349166666664,-0.9935450000000001,-0.2278714983333333,0.0014085751666666688,2.2778421000000004,-0.5239970283333332,-0.11128830966666665,-0.008028212833333334,2.5066618666666667,3.6570447999999995,3.195671816666666,3.092675383333333,0.724604678,1.342297938333333,-1.3439526,1.2006699783333332,3.9679145833333327,0.7530157783333333,14.0,6.50569545,1.7357782833333333,0.8496492833333334,9.178571333333332,4.826693100000001,4.293494816666667,7.940284283333334,4.068785666666667,3.573660183333333,3.4147358333333333,2.0,0.16666666666666666,1.3355000016666667,-0.7264583333333334,4.0850298333333335,1.0,0.16666666666666666,3.8333333333333335,0.5606916566666666,-0.5606916566666666,0.25764369666666664,0.5343066133333334,53.48928000000001,51.96578233333333,39.65304866666666,0.0,0.0,0.0,13.541835833333332,0.0,0.0,0.9470960333333333,13.566921000000002,0.0,0.9089853383333333,0.15154937799999998,0.09101467349999999,0.09101467349999999,0.8484506316666668,0.0,158.64995216666665,28.055852,14.514016833333335,14.514016833333335,145.10811549999997,0.0,0.43333333999999996,0.7777777933333333,173.16396666666665,173.16396666666665,3.1666666666666665,0.16666666666666666,0.3333333333333333,0.8608116483333333,3.001791666666667,2.603594833333333,46.662082999999996,12.293052666666666,2.7363272666666667,52.490514166666664,0.0,14.702653166666666,12.578937333333334,44.43468716666666,4.018778266666668,23.862217,2.603594833333333,5.207189766666667,3.1855749,0.0,30.426326333333332,12.293052666666666,113.92569066666668,21.77499916666667,0.7145666700000001,4.03733685,2.324842466666667,6.034257233333332,173.16396666666665,170.17657499999999,13.566921000000002,135.8796803333333,22.058474,14.514016833333335,134.87249866666667,139.0,8.833333333333334,37.333333333333336,-5.16
24.499699000000003,1.0,0.3333333333333333,0.0,0.6666666666666666,2.1666666666666665,1.0,0.0,23.833333333333332,2.3333333333333335,9.5,6.333333333333333,32.396487666666665,1.36928245,7.333333333333333,0.0,14.333333333333334,1.0,1.1666666666666667,3.077540416666667,-2.6337552833333335,-0.2095299216666667,0.15538354433333337,2.5712714666666665,-2.7180823666666662,-0.14939387583333333,0.240048475,2.5571563666666663,-2.3685794833333333,-0.026609502666666663,0.24611986500000005,2.8303059000000004,18.706633333333336,3.8333333333333335,0.4436507983333334,1.0,23.0,1.0,8.666666666666666,5.0,3.8333333333333335,0.4436507983333334,21.0,7.5591324166666665,6.52382765,5.591526466666667,5.84230505,4.444262816666666,3.345244333333333,1.9597602716666664,2.1912563100000004,0.72228719,5.666666666666667,0.0,-0.8476868366666667,-0.264641225,-0.08508193633333333,2.2561331,-0.9944705016666667,-0.23302791999999997,0.001113698500000003,2.2552436333333334,-0.5229901466666665,-0.11367137299999998,-0.009800042833333336,2.4872281666666667,3.8079167,3.357526333333333,3.2545298999999996,0.6963574613333332,1.251494188333333,-1.2673585666666667,1.2318587783333335,3.9263875499999994,0.6708244233333334,14.0,6.67418975,1.6696147833333332,0.7636041446666667,9.178571333333332,4.826693100000001,4.293494816666667,7.940284283333334,4.068785666666667,3.573660183333333,3.4147358333333333,2.1666666666666665,0.16666666666666666,1.2111666683333333,-0.6953883333333334,4.039196,1.0,0.16666666666666666,3.8333333333333335,0.6099208616666666,-0.6099208616666666,0.24808201833333332,0.5122013866666667,61.39352733333334,49.99228433333334,43.03629983333334,3.6764123333333334,0.0,0.0,0.0,0.0,0.0,0.9470960333333333,13.566921000000002,0.4172926666666667,0.9070767283333335,0.09292328433333331,0.09292328433333331,0.09292328433333331,0.9070767283333335,0.0,158.09853049999998,14.931309500000003,14.931309500000003,14.931309500000003,158.09853049999998,0.0,0.43333333999999996,0.7777777933333333,173.02983666666663,173.02983666666663,3.1666666666666665,0.16666666666666666,0.3333333333333333,0.7685166649999999,4.835106166666667,2.603594833333333,46.662082999999996,15.780762333333334,2.2053981,49.3457795,0.0,14.702653166666666,9.434203,45.30859186666666,3.971678283333334,23.862217,4.436909533333333,5.207189766666667,3.528550433333334,0.0,24.136856166666664,15.780762333333334,113.92569066666668,23.313332833333334,0.7145666700000001,4.03733685,2.324842466666667,6.034257233333332,173.02983666666663,168.86556166666665,13.984213666666667,135.32825866666664,22.058474,14.931309500000003,135.20116533333334,139.0,8.833333333333334,37.333333333333336,-5.46
