logP(o/w),logS,SlogP,h_logD,h_logP,BCUT_SMR_2,GCUT_SLOGP_1,SMR_VSA3,PEOE_RPC+,PEOE_VSA+1,GCUT_PEOE_0,a_ICM,vsa_other,PEOE_VSA_FPNEG,h_logS,GCUT_PEOE_1,SMR_VSA0,density,h_pstates,chi1v_C,PEOE_VSA_FHYD,PEOE_VSA_FPOL,SMR_VSA5,h_ema,h_log_pbo,PEOE_VSA_PNEG,balabanJ,BCUT_PEOE_1,rsynth,GCUT_SLOGP_0,Kier3,SlogP_VSA5,KierA1,KierA3,chi1_C,KierFlex,SMR_VSA1,vsa_acc,KierA2,BCUT_SLOGP_0,a_IC,vsa_pol,GCUT_SMR_3,h_pavgQ,PEOE_VSA+2,PEOE_VSA-5,chi1v,GCUT_SLOGP_3,GCUT_PEOE_3,h_emd_C,SlogP_VSA4,SlogP_VSA2,SlogP_VSA9,petitjean,Kier2,BCUT_SLOGP_3,PEOE_VSA+3,bpol,BCUT_SLOGP_1,VAdjEq,GCUT_SMR_0,petitjeanSC,VDistEq,PEOE_VSA+0,GCUT_PEOE_2,GCUT_SMR_1,h_pstrain,SlogP_VSA8,h_pKb,PEOE_VSA_HYD,GCUT_SMR_2,PEOE_VSA_POS,b_1rotR,BCUT_SMR_3,h_emd,b_double,VDistMa,SlogP_VSA0,BCUT_PEOE_3,chi0v,PEOE_PC-,PEOE_VSA_FPOS,GCUT_SLOGP_2,PEOE_VSA_FNEG,BCUT_SLOGP_2,BCUT_SMR_1,PEOE_RPC-,b_rotR,vsa_hyd,VAdjMa,BCUT_PEOE_2,apol,a_count,SlogP_VSA1,zagreb,chi0v_C,BCUT_SMR_0,weinerPol,SlogP_VSA7,opr_brigid,weinerPath,BCUT_PEOE_0,PEOE_VSA_POL,PEOE_VSA_NEG,b_count,h_mr,PEOE_PC+,b_max1len,radius,Weight,a_nN,PEOE_VSA+4,mr,SMR_VSA7,SMR_VSA6,Q_VSA_HYD,b_single,SMR,SlogP_VSA3,TPSA,Q_VSA_POS,chi0,vdw_vol,b_ar,chi0_C,opr_nrot,chi1,a_nH,Kier1,a_hyd,diameter,b_heavy,a_aro,PEOE_VSA-6,ast_fraglike,ast_violation_ext,a_nO,SMR_VSA2,PEOE_VSA-0,b_1rotN,vdw_area,a_nC,SMR_VSA4,b_rotN,PEOE_VSA_FPPOS,ast_fraglike_ext,a_heavy,ast_violation,PEOE_VSA_PPOS,PEOE_VSA-1,opr_nring,a_donacc,PEOE_VSA+6,PEOE_VSA-4,PEOE_VSA-3,lip_acc,rings,SlogP_VSA6,a_acc,a_nCl,h_pKa,FCharge,lip_don,a_base,logPapp
1.3396666816666667,-0.7881016823333334,0.7131116766666666,0.5926828266666666,1.182758105,0.33969270833333337,-0.2429325883333333,5.386802500000001,0.264776665,11.667910333333333,-0.84085526,1.3703004833333334,22.058474,0.11528826166666666,-1.2152669133333334,-0.28228651666666665,23.862217,0.7350496566666666,1.774210583333333,2.3127009166666666,0.8847117350000001,0.11528826166666666,33.77526266666667,3.7589026833333334,1.2318574616666667,18.30240016666667,2.9710026833333334,-0.29696859166666667,0.0,-1.1226301983333333,3.825617266666667,36.04192066666666,7.675086316666667,3.2296554166666667,2.532002633333333,3.2452286000000004,4.751590133333333,13.566921000000002,3.9072937500000005,-2.724444266666666,32.19509333333333,20.563553833333334,2.54839505,0.7385030300000001,59.12912550000001,13.566921000000002,3.4131737333333336,2.341102333333333,2.3170976500000005,2.83198645,3.4714599666666666,47.989407,45.308592033333326,0.43333334000000007,4.5916499,2.6525215,0.0,17.142898666666667,-0.224484082,0.7164182366666667,-0.52622986,0.7777777933333333,2.299854616666667,61.761617,-0.04591260816666667,-0.14122465333333334,0.8107413266666668,18.868406166666666,6.542576183333334,140.45739833333332,0.02608410116666667,132.55865666666665,0.40544872000000004,2.8795629333333337,3.6582095833333335,1.0,6.120225816666667,19.239829500000003,2.6236426,6.341296116666666,-0.55479721,0.8422214516666666,0.029952390666666665,0.15777854666666666,0.32230013,-0.13637296233333332,0.5477927850000001,0.40544872000000004,115.42597683333334,4.116739983333333,0.2536830625,24.277434500000002,23.5,0.5207189666666666,38.333333333333336,5.3673098999999995,-2.36749645,9.0,11.762123166666667,1.8333333333333333,120.5,-2.6284178666666667,18.30240016666667,26.201141666666672,22.833333333333332,3.8980823500000006,0.55479721,4.333333333333333,3.0,134.865165,1.0,0.0,4.0049723833333335,97.477096,3.0732631666666665,158.75979333333333,20.833333333333332,3.9317549333333335,3.0732631666666665,31.006666833333338,158.75979333333333,7.461501600000001,165.23682833333334,1.0,5.609354083333333,3.6666666666666665,4.48461905,14.0,8.866987166666666,6.333333333333333,5.333333333333333,8.833333333333334,1.0,0.0,1.0,0.8333333333333334,1.1666666666666667,17.94948966666667,5.637587833333334,3.5,158.75979333333333,7.333333333333333,0.0,3.5,0.0,0.16666666666666666,9.5,0.0,0.0,0.0,0.3333333333333333,3.1666666666666665,0.0,4.735480166666666,2.2611535000000003,2.1666666666666665,0.3333333333333333,0.0,2.1666666666666665,0.0,13.281705533333332,0.0,1.0,0.0,-5.79
1.1805000133333334,-0.6420866796666667,0.6231283433333333,0.406656765,0.9740093433333334,0.3152421783333333,-0.249832665,5.386802500000001,0.259691275,20.7010715,-0.8432543466666665,1.3877089333333332,22.058474,0.11271623999999998,-1.12246526,-0.2865855766666667,23.862217,0.7414396316666666,1.7989796666666666,2.218876133333333,0.887283755,0.11271623999999998,36.91999716666667,3.7692212166666663,1.2318576816666666,17.355304333333333,2.8033433333333337,-0.2800211183333333,0.0,-1.0915946633333333,3.2839506000000003,36.04192066666666,7.231935333333333,2.7549027833333333,2.43817785,2.85324335,5.2723091,13.566921000000002,3.5588785833333336,-2.7064618666666664,31.422234,19.616457999999998,2.546912116666667,0.7246617583333334,53.47921516666667,13.566921000000002,3.3581764,2.3316888166666665,2.3141887000000003,2.8826301666666665,2.7363272666666667,47.989407,34.1999202,0.450000005,4.20506555,2.653321116666667,0.0,16.634093833333335,-0.20369100733333334,0.7321375400000001,-0.5250383533333334,0.8333333450000001,2.23587785,54.22546,-0.05548830066666668,-0.135795945,0.7798007733333333,22.01314066666667,6.573346083333333,136.30449,0.015554454833333335,128.40574833333332,0.34294872000000004,2.8932102166666667,3.6045614666666665,1.0,6.064591166666666,16.238037833333333,2.635764116666667,6.138642233333333,-0.5641620533333334,0.8447934716666666,0.021059894666666665,0.15520652499999998,0.29768559833333336,-0.1139181455,0.53810395,0.34294872000000004,111.27307033333334,4.116739983333333,0.22642222166666662,23.539572500000002,22.666666666666668,1.0414379333333332,38.666666666666664,5.173453816666667,-2.3365287,8.833333333333334,11.762123166666667,2.6666666666666665,114.33333333333333,-2.6024079500000004,17.355304333333333,25.254045833333333,22.166666666666668,3.794046416666667,0.5641620533333334,3.8333333333333335,2.8333333333333335,132.19133166666666,1.0,0.0,3.89790385,86.368424,6.146526333333333,153.65979,20.166666666666668,3.8209099666666666,6.146526333333333,29.54166666666667,153.65979,7.246019366666666,161.24139833333334,1.0,5.415498016666667,3.3333333333333335,4.424723733333334,13.333333333333334,8.3878205,6.166666666666667,5.166666666666667,8.833333333333334,1.0,0.0,1.0,0.6666666666666666,1.1666666666666667,14.212565166666666,5.637587833333334,3.0,153.65979,7.166666666666667,0.0,3.0,0.0,0.3333333333333333,9.333333333333334,0.0,0.0,0.0,0.5,3.0,0.0,3.788384133333333,2.2611535000000003,2.1666666666666665,0.5,0.0,2.1666666666666665,0.0,13.281705533333332,0.0,0.8333333333333334,0.0,-7.05
1.3843333483333335,-0.809926679,0.7701450083333333,0.6351151916666667,1.234424105,0.31226695833333334,-0.24144228,5.386802500000001,0.2597834333333333,22.967730333333332,-0.8428395583333333,1.3649783,22.058474,0.10721646716666666,-1.2633194633333333,-0.27873851,23.862217,0.7321628750000001,1.7639859333333334,2.3127009166666666,0.8927835350000001,0.10721646716666666,33.77526266666667,3.770198166666667,1.2318575216666667,17.355304333333333,3.0199918333333335,-0.27135145833333335,0.0,-1.0906503666666667,3.8222839333333334,41.52478516666667,7.842482400000001,3.240234883333333,2.532002633333333,3.252317533333334,5.2723091,13.566921000000002,3.906573566666667,-2.7224870833333337,32.713566666666665,19.616457999999998,2.56318995,0.7431689616666667,53.47921516666667,13.566921000000002,3.4738321833333337,2.3551607666666663,2.3316111,2.8995066,3.4714599666666666,47.989407,45.308592033333326,0.43333334000000007,4.578454,2.6539496333333332,0.0,17.727300666666668,-0.20083866116666668,0.7102706933333334,-0.52624946,0.7777777933333333,2.3030817333333338,61.761617,-0.05608625566666666,-0.13353961533333333,0.8237996716666666,18.868406166666666,6.53048725,146.10730833333332,0.015554454833333333,138.20856666666666,0.39618946166666663,2.882475933333333,3.6214379,1.0,6.1749006,16.238037833333333,2.62613165,6.4991650666666665,-0.5639564483333334,0.8502932516666667,0.021059894666666665,0.14970675216666665,0.29768559833333336,-0.10618488499999999,0.5382962833333333,0.39618946166666663,121.07588683333331,4.14506085,0.22582426483333332,24.793032166666666,24.0,1.0414379333333332,39.333333333333336,5.5339765666666665,-2.3703868333333333,9.333333333333334,11.762123166666667,1.8333333333333333,125.33333333333333,-2.632113266666667,17.355304333333333,25.254045833333333,23.333333333333332,3.9738132999999998,0.5639564483333334,4.333333333333333,3.0,137.2029983333333,1.0,0.0,4.07835035,102.959961,3.0732631666666665,163.46260833333332,21.333333333333332,4.0088766,3.0732631666666665,29.541666666666668,163.46260833333332,7.606542116666667,168.74962166666666,1.0,5.77602075,3.6666666666666665,4.546732166666668,14.333333333333334,9.033653833333334,6.5,5.333333333333333,9.0,1.0,0.0,1.0,0.8333333333333334,1.1666666666666667,14.947697866666667,5.637587833333334,3.5,163.46260833333332,7.5,0.0,3.5,0.0,0.16666666666666666,9.666666666666666,0.0,0.0,0.0,0.3333333333333333,3.0,0.0,3.788384133333333,2.2611535000000003,2.1666666666666665,0.3333333333333333,0.0,2.1666666666666665,0.0,13.281705533333332,0.0,0.8333333333333334,0.0,-6.11
1.3843333483333335,-0.809926679,0.7701450083333333,0.6351151916666667,1.234424105,0.31226695833333334,-0.24144228,5.386802500000001,0.2597834333333333,22.967730333333332,-0.8428395583333333,1.3649783,22.058474,0.10721646716666666,-1.2633194633333333,-0.27873851,23.862217,0.7321628749999999,1.7639859333333334,2.3127009166666666,0.8927835350000001,0.10721646716666666,33.77526266666667,3.770198166666667,1.2318575216666667,17.355304333333333,3.0199918333333335,-0.27135145833333335,0.0,-1.0906503666666667,3.8222839333333334,41.52478516666667,7.842482400000001,3.240234883333333,2.532002633333333,3.252317533333333,5.2723091,13.566921000000002,3.906573566666667,-2.7224870833333337,32.713566666666665,19.616457999999998,2.56318995,0.7431689616666667,53.47921516666667,13.566921000000002,3.4738321833333337,2.3551607666666663,2.3316111,2.8995066,3.4714599666666666,47.989407,45.308592033333326,0.43333334000000007,4.578454,2.6539496333333332,0.0,17.727300666666668,-0.20083866116666668,0.7102706933333334,-0.52624946,0.7777777933333333,2.3030817333333338,61.761617,-0.05608625566666666,-0.13353961533333333,0.8237996716666666,18.868406166666666,6.53048725,146.10730833333332,0.015554454833333333,138.20856666666666,0.39618946166666663,2.882475933333333,3.6214379,1.0,6.1749006,16.238037833333333,2.62613165,6.4991650666666665,-0.5639564483333334,0.8502932516666667,0.021059894666666665,0.14970675216666665,0.29768559833333336,-0.10618488499999999,0.5382962833333333,0.39618946166666663,121.07588683333331,4.14506085,0.22582426483333332,24.793032166666666,24.0,1.0414379333333332,39.333333333333336,5.5339765666666665,-2.3703868333333333,9.333333333333334,11.762123166666667,1.8333333333333333,125.33333333333333,-2.632113266666667,17.355304333333333,25.254045833333333,23.333333333333332,3.9738132999999998,0.5639564483333334,4.333333333333333,3.0,137.2029983333333,1.0,0.0,4.07835035,102.959961,3.0732631666666665,163.46260833333332,21.333333333333332,4.0088766,3.0732631666666665,29.54166666666667,163.46260833333332,7.606542116666667,168.74962166666666,1.0,5.77602075,3.6666666666666665,4.546732166666668,14.333333333333334,9.033653833333334,6.5,5.333333333333333,9.0,1.0,0.0,1.0,0.8333333333333334,1.1666666666666667,14.947697866666667,5.637587833333334,3.5,163.46260833333332,7.5,0.0,3.5,0.0,0.16666666666666666,9.666666666666666,0.0,0.0,0.0,0.3333333333333333,3.0,0.0,3.788384133333333,2.2611535000000003,2.1666666666666665,0.3333333333333333,0.0,2.1666666666666665,0.0,13.281705533333332,0.0,0.8333333333333334,0.0,-6.12
1.3843333150000001,-0.8099266773333333,0.770145025,0.6355663966666666,1.2352139883333333,0.31500996833333333,-0.234983545,5.386802500000001,0.26213245333333335,20.332981166666666,-0.8428667283333334,1.3636970833333333,22.058474,0.10859049116666665,-1.26368758,-0.278382725,23.862217,0.731948765,1.7640778666666665,2.3127009166666666,0.89140951,0.10859049116666665,33.77526266666667,3.7702676999999998,1.2318575783333332,17.355304333333336,2.983366666666667,-0.278742495,0.0,-1.0910111566666667,3.8683333333333336,41.52478516666667,7.834311466666667,3.2755934833333336,2.532002633333333,3.2817614833333337,5.272309133333333,13.566921000000002,3.938867366666667,-2.7224805333333335,32.751411,19.616457833333335,2.5615910166666667,0.7457471400000001,53.47921483333334,13.566921000000002,3.4738321833333337,2.353317633333333,2.3312847333333333,2.9012147,3.4714599666666666,47.989407,45.308592033333326,0.43333334000000007,4.609300350000001,2.6582466166666667,0.0,17.727301,-0.20109812033333332,0.7117999999999999,-0.5277354833333333,0.7777777933333333,2.3058545500000003,64.39636616666667,-0.05680420616666667,-0.13497242166666668,0.8241115216666667,18.868406166666666,6.5282887,146.10730833333332,0.018106274500000002,138.208565,0.4017857166666667,2.8864070666666666,3.6184317333333333,1.0,6.157946416666667,16.238037833333333,2.6302181833333336,6.499164966666666,-0.563976405,0.8545188233333333,0.02021700883333333,0.145481175,0.29123550000000004,-0.11327069900000002,0.5429357316666666,0.4017857166666667,121.07588683333336,4.13455915,0.22885715249999997,24.793032166666666,24.0,1.0414379333333332,39.333333333333336,5.5339765666666665,-2.377641316666667,9.333333333333334,11.762123166666667,1.8333333333333333,129.83333333333334,-2.6392303,17.355304333333336,25.254045833333336,23.333333333333332,3.9738133833333333,0.563976405,4.333333333333333,3.0,137.203,1.0,0.0,4.078940800000001,102.959961,3.0732631666666665,163.46260833333335,21.333333333333332,4.0088765833333335,3.0732631666666665,29.541666666666668,163.46260833333335,7.6065422666666676,168.74962000000002,1.0,5.77602075,3.6666666666666665,4.546732183333334,14.333333333333334,9.032738,6.5,5.333333333333333,9.0,1.0,0.0,1.0,0.8333333333333334,1.1666666666666667,14.947698,5.637587833333334,3.5,163.46260833333335,7.5,0.0,3.5,0.0,0.16666666666666666,9.666666666666666,0.0,0.0,0.0,0.3333333333333333,3.0,0.0,3.788384133333333,2.2611535000000003,2.1666666666666665,0.3333333333333333,0.0,2.1666666666666665,0.0,13.281028749999999,0.0,0.8333333333333334,0.0,-5.89
1.429000015,-0.8317516756666667,0.8271783399999998,0.6775475566666667,1.286090105,0.2848412083333333,-0.23995197166666662,5.386802500000001,0.2547902016666667,34.26755033333333,-0.8448238566666667,1.3596561166666667,22.058474,0.09914467266666666,-1.3113720133333333,-0.27519050333333334,23.862217,0.7292760933333334,1.7537612833333334,2.3127009166666666,0.9008553350000001,0.09914467266666666,33.77526266666667,3.7814936500000003,1.2318575816666666,16.4082085,3.0689809833333332,-0.245734325,0.0,-1.0586705349999999,3.8189506000000004,47.00764966666667,8.009878483333333,3.25081435,2.532002633333333,3.259406466666667,5.793028066666667,13.566921000000002,3.9058533833333335,-2.7205299000000003,33.23204,18.66936216666667,2.57798485,0.7478348933333333,47.82930483333333,13.566921000000002,3.5344906333333337,2.3692192,2.3461245500000003,2.96702675,3.4714599666666666,47.989407,45.308592033333326,0.43333334000000007,4.5652581,2.6553777666666663,0.0,18.311702666666665,-0.1771932403333333,0.70412315,-0.5262690600000001,0.7777777933333333,2.30630885,61.761617,-0.06625990316666668,-0.12585457733333336,0.8368580166666667,18.868406166666666,6.518398316666666,151.7572183333333,0.005024808500000001,143.85847666666663,0.38693020333333333,2.885388933333333,3.5846662166666667,1.0,6.229575383333334,13.236246166666668,2.6286207000000004,6.657034016666667,-0.5731156866666668,0.8583650516666667,0.012167398666666667,0.14163495766666667,0.2730710666666667,-0.07599680766666667,0.5287997816666666,0.38693020333333333,126.72579683333333,4.1733817166666665,0.19796546716666663,25.308629833333338,24.5,1.5621569,40.333333333333336,5.7006432333333334,-2.3732772166666667,9.666666666666666,11.762123166666667,1.8333333333333333,130.16666666666666,-2.635808666666667,16.4082085,24.30695,23.833333333333332,4.04954425,0.5731156866666668,4.333333333333333,3.0,139.54083166666666,1.0,0.0,4.1517283166666665,108.44282600000001,3.0732631666666665,168.1654233333333,21.833333333333332,4.0859982666666665,3.0732631666666665,28.0766665,168.1654233333333,7.751582633333334,172.262415,1.0,5.942687416666666,3.6666666666666665,4.608845283333333,14.666666666666666,9.2003205,6.666666666666667,5.333333333333333,9.166666666666666,1.0,0.0,1.0,0.8333333333333334,1.1666666666666667,11.945906066666666,5.637587833333334,3.5,168.1654233333333,7.666666666666667,0.0,3.5,0.0,0.16666666666666666,9.833333333333334,0.0,0.0,0.0,0.3333333333333333,2.8333333333333335,0.0,2.8412881,2.2611535000000003,2.1666666666666665,0.3333333333333333,0.0,2.1666666666666665,0.0,13.281705533333332,0.0,0.6666666666666666,0.0,-6.02
1.428999981666667,-0.8317516739999999,0.8271783566666665,0.6779987616666666,1.2868799883333333,0.2875842183333333,-0.23349323666666666,5.386802500000001,0.25713922166666664,31.632801166666667,-0.8448510266666668,1.3583749,22.058474,0.10051869666666667,-1.31174013,-0.27483471833333334,23.862217,0.7290619833333333,1.7538532166666665,2.3127009166666666,0.8994813100000001,0.10051869666666667,33.77526266666667,3.781563183333333,1.2318576383333333,16.4082085,3.032355816666667,-0.25312536166666666,0.0,-1.059031325,3.865,47.00764966666666,8.00170755,3.2861729500000005,2.532002633333333,3.288850416666667,5.7930281,13.566921000000002,3.9381471833333337,-2.7205233500000006,33.26988433333333,18.669362,2.5763859166666667,0.7504130716666667,47.8293045,13.566921000000002,3.534490633333333,2.3673760666666666,2.3457981833333332,2.96873485,3.4714599666666666,47.989407,45.308592033333326,0.43333334000000007,4.5961044499999995,2.6596747499999998,0.0,18.311703,-0.1774526995,0.7056524566666665,-0.5277550833333333,0.7777777933333333,2.309081666666667,64.39636616666667,-0.06697785366666666,-0.12728738366666667,0.8371698666666666,18.868406166666666,6.5161997666666664,151.75721833333333,0.007576628166666664,143.85847499999997,0.3925264583333333,2.8893200666666665,3.58166005,1.0,6.2126212,13.236246166666668,2.6327072333333335,6.657033916666666,-0.5731356433333333,0.8625906233333334,0.011324512833333333,0.13740938049999998,0.2666209683333333,-0.08308262166666668,0.53343923,0.3925264583333333,126.72579683333333,4.162880016666667,0.2009983548333333,25.308629833333338,24.5,1.5621569,40.333333333333336,5.7006432333333334,-2.3805317,9.666666666666666,11.762123166666667,1.8333333333333333,134.66666666666666,-2.6429257,16.4082085,24.30695,23.833333333333332,4.0495443333333325,0.5731356433333333,4.333333333333333,3.0,139.54083333333332,1.0,0.0,4.152318766666666,108.44282600000001,3.0732631666666665,168.16542333333334,21.833333333333332,4.08599825,3.0732631666666665,28.076666499999998,168.16542333333334,7.751582783333333,172.26241333333334,1.0,5.942687416666666,3.6666666666666665,4.6088453000000005,14.666666666666666,9.199404666666666,6.666666666666667,5.333333333333333,9.166666666666666,1.0,0.0,1.0,0.8333333333333334,1.1666666666666667,11.945906200000001,5.637587833333334,3.5,168.16542333333334,7.666666666666667,0.0,3.5,0.0,0.16666666666666666,9.833333333333334,0.0,0.0,0.0,0.3333333333333333,2.8333333333333335,0.0,2.8412881,2.2611535000000003,2.1666666666666665,0.3333333333333333,0.0,2.1666666666666665,0.0,13.281028749999999,0.0,0.6666666666666666,0.0,-5.82
1.428999981666667,-0.8317516739999999,0.8271783566666665,0.6779987616666666,1.2868799883333333,0.2875842183333333,-0.23349323666666666,5.386802500000001,0.25713922166666664,31.632801166666667,-0.8448510266666668,1.3583749,22.058474,0.10051869666666667,-1.31174013,-0.27483471833333334,23.862217,0.7290619833333333,1.7538532166666665,2.3127009166666666,0.8994813100000001,0.10051869666666667,33.77526266666667,3.781563183333333,1.2318576383333333,16.4082085,3.032355816666667,-0.25312536166666666,0.0,-1.059031325,3.865,47.00764966666666,8.00170755,3.2861729500000005,2.532002633333333,3.288850416666667,5.7930281,13.566921000000002,3.9381471833333337,-2.7205233500000006,33.26988433333333,18.669362,2.5763859166666667,0.7504130716666667,47.8293045,13.566921000000002,3.534490633333333,2.3673760666666666,2.3457981833333332,2.96873485,3.4714599666666666,47.989407,45.308592033333326,0.43333334000000007,4.5961044499999995,2.6596747499999998,0.0,18.311703000000005,-0.1774526995,0.7056524566666665,-0.5277550833333333,0.7777777933333333,2.309081666666667,64.39636616666667,-0.06697785366666666,-0.12728738366666667,0.8371698666666666,18.868406166666666,6.5161997666666664,151.75721833333333,0.007576628166666664,143.85847499999997,0.3925264583333333,2.8893200666666665,3.58166005,1.0,6.2126212,13.236246166666668,2.6327072333333335,6.657033916666666,-0.5731356433333333,0.8625906233333334,0.011324512833333333,0.13740938049999998,0.2666209683333333,-0.08308262166666668,0.53343923,0.3925264583333333,126.72579683333333,4.162880016666667,0.2009983548333333,25.308629833333338,24.5,1.5621569,40.333333333333336,5.7006432333333334,-2.3805317,9.666666666666666,11.762123166666667,1.8333333333333333,134.66666666666666,-2.6429257,16.4082085,24.30695,23.833333333333332,4.0495443333333325,0.5731356433333333,4.333333333333333,3.0,139.54083333333332,1.0,0.0,4.152318766666667,108.44282600000001,3.0732631666666665,168.16542333333334,21.833333333333332,4.08599825,3.0732631666666665,28.0766665,168.16542333333334,7.751582783333333,172.26241333333334,1.0,5.942687416666666,3.6666666666666665,4.6088453000000005,14.666666666666666,9.199404666666666,6.666666666666667,5.333333333333333,9.166666666666666,1.0,0.0,1.0,0.8333333333333334,1.1666666666666667,11.945906200000001,5.637587833333334,3.5,168.16542333333334,7.666666666666667,0.0,3.5,0.0,0.16666666666666666,9.833333333333334,0.0,0.0,0.0,0.3333333333333333,2.8333333333333335,0.0,2.8412881,2.2611535000000003,2.1666666666666665,0.3333333333333333,0.0,2.1666666666666665,0.0,13.281028749999999,0.0,0.6666666666666666,0.0,-5.88
1.4736666483333334,-0.8535766706666666,0.8842116883333332,0.7204311266666666,1.3385459883333333,0.26015846833333334,-0.23200292833333333,5.386802500000001,0.25214599000000004,42.93262116666667,-0.8468353250000001,1.3530527166666666,22.058474,0.09244690216666666,-1.35979268,-0.2712867116666667,23.862217,0.7261752016666666,1.7436285666666664,2.3127009166666666,0.9075531100000002,0.09244690216666666,33.77526266666667,3.792858666666667,1.2318576983333334,15.46111266666667,3.081344966666667,-0.2275082283333333,0.0,-1.0270514933333332,3.861666666666667,52.490514166666664,8.169103633333334,3.296752416666667,2.532002633333333,3.29593935,6.313747066666667,13.566921000000002,3.937427,-2.718566166666667,33.78835766666666,17.722266166666667,2.5911808166666668,0.7550790033333334,42.17939416666667,13.566921000000002,3.5951490833333337,2.3814344999999997,2.360311633333333,3.036255,3.4714599666666666,47.989407,45.308592033333326,0.43333334000000007,4.58290855,2.661102883333333,0.0,18.896105000000002,-0.15380727866666666,0.6995049133333332,-0.5277746833333333,0.7777777933333333,2.3123087833333336,64.39636616666667,-0.07715150116666668,-0.11960234566666668,0.8502282116666667,18.868406166666666,6.504110833333332,157.4071283333333,-0.0029530181666666683,149.50838499999998,0.3832672,2.8922330666666665,3.5448883666666666,1.0,6.267295983333334,10.2344545,2.6351962833333338,6.8149028666666664,-0.5822948816666668,0.8706624233333334,0.002432016833333333,0.129337586,0.24200643666666669,-0.05289454433333334,0.5239427283333333,0.3832672,132.37570683333334,4.191200883333333,0.17313955716666665,25.824227500000003,25.0,2.0828758666666665,41.333333333333336,5.8673098999999995,-2.383422083333333,10.0,11.762123166666667,1.8333333333333333,139.5,-2.6466211000000004,15.46111266666667,23.35985416666667,24.333333333333332,4.125275283333333,0.5822948816666668,4.333333333333333,3.0,141.87866666666665,1.0,0.0,4.225696733333334,113.92569100000001,3.0732631666666665,172.86823833333332,22.333333333333332,4.163119916666666,3.0732631666666665,26.611666333333332,172.86823833333332,7.896623300000001,175.7752066666667,1.0,6.109354083333333,3.6666666666666665,4.670958416666667,15.0,9.366071333333332,6.833333333333333,5.333333333333333,9.333333333333334,1.0,0.0,1.0,0.8333333333333334,1.1666666666666667,8.9441144,5.637587833333334,3.5,172.86823833333332,7.833333333333333,0.0,3.5,0.0,0.16666666666666666,10.0,0.0,0.0,0.0,0.3333333333333333,2.6666666666666665,0.0,1.8941920666666665,2.2611535000000003,2.1666666666666665,0.3333333333333333,0.0,2.1666666666666665,0.0,13.281028749999999,0.0,0.5,0.0,-6.24
1.429000015,-0.8317516756666667,0.8271783399999998,0.6775475566666667,1.286090105,0.2848412083333333,-0.23995197166666662,5.386802500000001,0.2547902016666667,34.26755033333333,-0.8448238566666667,1.3596561166666667,22.058474,0.09914467266666666,-1.3113720133333333,-0.27519050333333334,23.862217,0.7292760933333334,1.7537612833333334,2.3127009166666666,0.9008553350000001,0.09914467266666666,33.77526266666667,3.7814936500000003,1.2318575816666666,16.4082085,3.0689809833333332,-0.245734325,0.0,-1.0586705349999999,3.8189506000000004,47.00764966666667,8.009878483333333,3.25081435,2.532002633333333,3.259406466666667,5.793028066666667,13.566921000000002,3.9058533833333335,-2.7205299000000003,33.23204,18.66936216666667,2.57798485,0.7478348933333333,47.82930483333333,13.566921000000002,3.5344906333333337,2.3692192,2.3461245500000003,2.96702675,3.4714599666666666,47.989407,45.308592033333326,0.43333334000000007,4.5652581,2.6553777666666663,0.0,18.311702666666665,-0.1771932403333333,0.70412315,-0.52626906,0.7777777933333333,2.30630885,61.761617,-0.06625990316666668,-0.12585457733333336,0.8368580166666667,18.868406166666666,6.518398316666667,151.7572183333333,0.005024808500000001,143.85847666666663,0.38693020333333333,2.885388933333333,3.5846662166666667,1.0,6.229575383333334,13.236246166666668,2.6286207000000004,6.657034016666667,-0.5731156866666668,0.8583650516666667,0.012167398666666667,0.14163495766666667,0.2730710666666667,-0.07599680766666667,0.5287997816666666,0.38693020333333333,126.72579683333333,4.1733817166666665,0.19796546716666663,25.308629833333338,24.5,1.5621569,40.333333333333336,5.7006432333333334,-2.3732772166666667,9.666666666666666,11.762123166666667,1.8333333333333333,130.16666666666666,-2.635808666666667,16.4082085,24.30695,23.833333333333332,4.04954425,0.5731156866666668,4.333333333333333,3.0,139.54083166666666,1.0,0.0,4.1517283166666665,108.44282600000001,3.0732631666666665,168.16542333333334,21.833333333333332,4.0859982666666665,3.0732631666666665,28.0766665,168.16542333333334,7.751582633333334,172.262415,1.0,5.942687416666666,3.6666666666666665,4.608845283333333,14.666666666666666,9.2003205,6.666666666666667,5.333333333333333,9.166666666666666,1.0,0.0,1.0,0.8333333333333334,1.1666666666666667,11.945906066666666,5.637587833333334,3.5,168.16542333333334,7.666666666666667,0.0,3.5,0.0,0.16666666666666666,9.833333333333334,0.0,0.0,0.0,0.3333333333333333,2.8333333333333335,0.0,2.8412881,2.2611535000000003,2.1666666666666665,0.3333333333333333,0.0,2.1666666666666665,0.0,13.281705533333332,0.0,0.6666666666666666,0.0,-5.42
